reputation_change_year,reputation_change_quarter,reputation_change_month,reputation_change_week,reputation_change_day,badge_bronze,badge_silver,badge_gold,account_age_days,expertise_level
10,10,10,0,0,64,40,4,4654,Intermediate
0,0,0,0,0,63,40,13,4611,Intermediate
20,20,20,0,0,61,38,7,4476,Intermediate
40,40,40,0,0,49,30,5,3584,Intermediate
10,10,10,0,0,11,12,1,3459,Intermediate
35,35,35,0,0,41,14,2,2919,Intermediate
0,0,0,0,0,17,22,1,5817,Intermediate
0,0,0,0,0,13,19,2,5810,Intermediate
0,0,0,0,0,133,71,19,5715,Intermediate
10,10,10,0,0,64,44,11,5664,Intermediate
0,0,0,0,0,24,21,4,4960,Intermediate
10,10,10,0,0,56,38,3,4911,Intermediate
0,0,0,0,0,6,15,1,4809,Intermediate
10,10,10,0,0,28,27,6,4547,Intermediate
20,20,20,0,0,24,26,7,4405,Intermediate
10,10,10,0,0,57,40,5,4389,Intermediate
0,0,0,0,0,85,47,8,4133,Intermediate
0,0,0,0,0,38,26,4,4088,Intermediate
10,10,10,0,0,43,21,2,3625,Intermediate
50,50,50,0,0,5,11,1,3533,Intermediate
10,10,10,0,0,115,52,7,3442,Intermediate
10,10,10,0,0,29,21,2,2838,Intermediate
20,20,20,0,0,19,9,2,1544,Intermediate
0,0,0,0,0,28,28,1,5926,Intermediate
0,0,0,0,0,27,24,1,5389,Intermediate
0,0,0,0,0,14,17,1,5256,Intermediate
0,0,0,0,0,27,23,1,5051,Intermediate
20,20,20,10,0,32,26,4,4891,Intermediate
0,0,0,0,0,41,26,1,4863,Intermediate
0,0,0,0,0,46,28,1,4832,Intermediate
0,0,0,0,0,14,24,4,4819,Intermediate
0,0,0,0,0,55,35,6,4493,Intermediate
0,0,0,0,0,20,20,1,4402,Intermediate
0,0,0,0,0,20,14,0,4079,Intermediate
0,0,0,0,0,41,30,6,3734,Intermediate
10,10,10,0,0,41,24,5,3645,Intermediate
10,10,10,0,0,52,34,11,3568,Intermediate
0,0,0,0,0,24,17,3,3447,Intermediate
10,10,10,0,0,47,23,3,2746,Intermediate
0,0,0,0,0,30,23,0,6009,Intermediate
0,0,0,0,0,38,32,4,5736,Intermediate
0,0,0,0,0,35,25,4,5543,Intermediate
0,0,0,0,0,35,25,2,5504,Intermediate
0,0,0,0,0,38,22,1,5359,Intermediate
10,10,10,0,0,8,19,1,5323,Intermediate
0,0,0,0,0,34,38,1,5304,Intermediate
0,0,0,0,0,27,23,2,5290,Intermediate
0,0,0,0,0,138,106,14,4788,Intermediate
0,0,0,0,0,16,17,4,4722,Intermediate
0,0,0,0,0,33,25,1,4692,Intermediate
0,0,0,0,0,31,20,0,4498,Intermediate
0,0,0,0,0,61,42,3,4846,Intermediate
10,10,10,0,0,52,25,2,4276,Intermediate
0,0,0,0,0,49,35,3,4218,Intermediate
0,0,0,0,0,43,31,2,3895,Intermediate
10,10,10,0,0,24,20,2,3841,Intermediate
20,20,20,0,0,65,36,5,3837,Intermediate
10,10,10,0,0,9,13,1,3420,Intermediate
30,30,30,10,0,7,11,4,2861,Intermediate
0,0,0,0,0,13,22,3,5942,Intermediate
0,0,0,0,0,57,44,7,5946,Intermediate
10,10,10,0,0,56,33,7,5777,Intermediate
0,0,0,0,0,75,45,10,5679,Intermediate
0,0,0,0,0,24,23,4,5373,Intermediate
0,0,0,0,0,41,35,6,5002,Intermediate
0,0,0,0,0,47,36,10,4882,Intermediate
0,0,0,0,0,38,31,6,4781,Intermediate
10,10,10,0,0,95,42,7,4771,Intermediate
10,10,10,0,0,42,29,1,4759,Intermediate
8,8,8,0,0,27,22,5,4685,Intermediate
0,0,0,0,0,24,21,3,4623,Intermediate
0,0,0,0,0,104,68,19,4507,Intermediate
0,0,0,0,0,63,38,9,4275,Intermediate
30,30,30,0,0,38,26,1,4221,Intermediate
0,0,0,0,0,12,17,1,4183,Intermediate
0,0,0,0,0,15,13,3,3822,Intermediate
0,0,0,0,0,23,16,1,3765,Intermediate
20,20,20,0,0,22,15,1,3365,Intermediate
10,10,10,0,0,83,51,9,5153,Intermediate
0,0,0,0,0,33,24,1,4976,Intermediate
10,10,10,0,0,37,34,6,4827,Intermediate
10,10,10,0,0,35,33,7,4826,Intermediate
0,0,0,0,0,48,35,6,4820,Intermediate
20,20,20,0,0,115,72,16,4778,Intermediate
20,20,20,0,0,9,17,4,4481,Intermediate
10,10,10,0,0,66,40,5,4174,Intermediate
30,30,30,0,0,67,37,9,4092,Intermediate
20,20,20,10,0,35,30,1,3621,Intermediate
20,20,20,0,0,34,22,1,3293,Intermediate
0,0,0,0,0,32,26,1,5138,Intermediate
10,10,10,0,0,30,20,4,4302,Intermediate
0,0,0,0,0,34,16,0,3581,Intermediate
0,0,0,0,0,101,48,11,3195,Intermediate
0,0,0,0,0,38,14,1,2792,Intermediate
20,20,20,0,0,68,45,5,5983,Intermediate
20,20,20,10,0,34,29,5,5808,Intermediate
0,0,0,0,0,55,35,2,5577,Intermediate
0,0,0,0,0,21,20,0,5561,Intermediate
0,0,0,0,0,25,24,2,5483,Intermediate
0,0,0,0,0,15,21,1,5265,Intermediate
2,2,2,0,0,75,43,7,4685,Intermediate
10,10,10,0,0,43,40,12,4498,Intermediate
0,0,0,0,0,52,30,5,4317,Intermediate
0,0,0,0,0,92,46,10,3635,Intermediate
10,10,10,0,0,46,23,3,3511,Intermediate
0,0,0,0,0,11,9,1,2371,Intermediate
0,0,0,0,0,34,32,5,5919,Intermediate
10,10,10,0,0,30,32,2,5814,Intermediate
0,0,0,0,0,60,37,6,5561,Intermediate
10,10,10,0,0,77,48,9,5157,Intermediate
10,10,10,0,0,26,29,6,5105,Intermediate
0,0,0,0,0,30,27,3,4840,Intermediate
0,0,0,0,0,35,22,1,4780,Intermediate
0,0,0,0,0,23,21,3,3866,Intermediate
0,0,0,0,0,41,24,1,3840,Intermediate
0,0,0,0,0,40,22,5,3573,Intermediate
0,0,0,0,0,46,29,1,3212,Intermediate
0,0,0,0,0,81,42,12,3035,Intermediate
0,0,0,0,0,42,30,3,5687,Intermediate
0,0,0,0,0,17,17,2,5432,Intermediate
0,0,0,0,0,87,59,11,5419,Intermediate
20,20,20,0,0,44,36,3,5381,Intermediate
0,0,0,0,0,29,24,6,5110,Intermediate
30,30,30,0,0,34,27,4,5037,Intermediate
0,0,0,0,0,42,37,3,4810,Intermediate
10,10,10,0,0,44,27,3,4760,Intermediate
0,0,0,0,0,60,46,5,4604,Intermediate
0,0,0,0,0,60,45,11,4511,Intermediate
0,0,0,0,0,29,33,1,4500,Intermediate
8,8,8,0,0,26,15,1,3962,Intermediate
0,0,0,0,0,12,12,1,3714,Intermediate
0,0,0,0,0,16,14,1,3611,Intermediate
10,10,10,0,0,40,22,2,2964,Intermediate
20,20,20,0,0,20,32,1,2068,Intermediate
0,0,0,0,0,46,36,3,5993,Intermediate
0,0,0,0,0,49,36,7,5806,Intermediate
0,0,0,0,0,37,33,4,5774,Intermediate
0,0,0,0,0,72,50,11,5585,Intermediate
20,20,20,0,0,8,23,3,5568,Intermediate
0,0,0,0,0,40,33,6,5436,Intermediate
0,0,0,0,0,45,26,4,5433,Intermediate
10,10,10,0,0,44,34,5,5350,Intermediate
0,0,0,0,0,29,24,2,4833,Intermediate
0,0,0,0,0,17,18,3,4520,Intermediate
0,0,0,0,0,46,25,7,4464,Intermediate
0,0,0,0,0,21,29,2,4369,Intermediate
0,0,0,0,0,29,19,0,4321,Intermediate
0,0,0,0,0,26,20,1,4315,Intermediate
0,0,0,0,0,37,25,1,4164,Intermediate
0,0,0,0,0,47,40,3,4068,Intermediate
20,20,20,0,0,32,32,2,4049,Intermediate
30,30,30,0,0,66,38,6,3622,Intermediate
10,10,10,0,0,49,29,7,3474,Intermediate
20,20,20,0,0,8,10,2,2731,Intermediate
50,50,50,0,0,38,17,4,2254,Intermediate
10,10,10,0,0,20,13,1,2239,Intermediate
0,0,0,0,0,48,38,12,5984,Intermediate
0,0,0,0,0,40,28,3,5595,Intermediate
0,0,0,0,0,18,22,2,5554,Intermediate
0,0,0,0,0,31,21,2,5498,Intermediate
0,0,0,0,0,52,35,4,5459,Intermediate
0,0,0,0,0,48,29,1,5197,Intermediate
10,10,10,0,0,44,29,7,5045,Intermediate
10,10,10,0,0,39,32,2,4836,Intermediate
0,0,0,0,0,36,30,1,4337,Intermediate
0,0,0,0,0,34,20,2,4287,Intermediate
0,0,0,0,0,54,29,2,3615,Intermediate
30,30,30,0,0,2,8,1,2334,Intermediate
0,0,0,0,0,46,36,4,5984,Intermediate
10,10,10,0,0,65,44,6,5764,Intermediate
0,0,0,0,0,16,23,2,5704,Intermediate
0,0,0,0,0,54,38,5,5569,Intermediate
0,0,0,0,0,47,37,5,5402,Intermediate
0,0,0,0,0,60,37,4,5260,Intermediate
0,0,0,0,0,37,27,1,5139,Intermediate
0,0,0,0,0,74,50,10,5083,Intermediate
20,20,20,0,0,41,25,2,4216,Beginner
40,40,40,0,0,47,30,6,4108,Beginner
0,0,0,0,0,27,20,1,4067,Beginner
0,0,0,0,0,21,21,4,3959,Beginner
0,0,0,0,0,25,18,0,3757,Beginner
0,0,0,0,0,26,22,1,3757,Beginner
0,0,0,0,0,17,12,1,3604,Beginner
0,0,0,0,0,45,31,5,3564,Beginner
45,45,45,0,0,16,10,1,2952,Beginner
10,10,10,0,0,29,17,1,2833,Beginner
0,0,0,0,0,7,10,2,2058,Beginner
0,0,0,0,0,21,27,3,5947,Beginner
0,0,0,0,0,25,24,6,5945,Beginner
0,0,0,0,0,20,24,2,5847,Beginner
0,0,0,0,0,15,18,1,5670,Beginner
10,10,10,0,0,24,28,3,5574,Beginner
0,0,0,0,0,56,36,6,5558,Beginner
10,10,10,0,0,26,27,3,5540,Beginner
0,0,0,0,0,58,39,4,5441,Beginner
0,0,0,0,0,34,27,0,5410,Beginner
0,0,0,0,0,23,23,0,5373,Beginner
0,0,0,0,0,4,16,1,5286,Beginner
0,0,0,0,0,24,23,2,5109,Beginner
0,0,0,0,0,46,35,6,5037,Beginner
10,10,10,0,0,63,43,9,5010,Beginner
0,0,0,0,0,26,26,0,4955,Beginner
0,0,0,0,0,43,27,1,4938,Beginner
20,20,20,0,0,53,37,7,4886,Beginner
10,10,10,0,0,31,21,1,4883,Beginner
0,0,0,0,0,24,19,2,4881,Beginner
20,20,20,0,0,17,17,1,4703,Beginner
0,0,0,0,0,51,32,7,4692,Beginner
10,10,10,0,0,60,42,12,4491,Beginner
10,10,10,0,0,20,23,2,4445,Beginner
0,0,0,0,0,31,28,1,4368,Beginner
30,30,30,10,0,19,16,2,4027,Beginner
0,0,0,0,0,55,25,2,4021,Beginner
20,20,20,0,0,19,16,1,3941,Beginner
0,0,0,0,0,29,26,1,3919,Beginner
0,0,0,0,0,38,18,1,3693,Beginner
0,0,0,0,0,25,19,3,2991,Beginner
20,20,20,0,0,76,30,7,2181,Beginner
0,0,0,0,0,19,7,1,1307,Beginner
0,0,0,0,0,30,28,4,5983,Beginner
0,0,0,0,0,15,22,2,5982,Beginner
0,0,0,0,0,51,45,10,5954,Beginner
0,0,0,0,0,47,35,5,5835,Beginner
0,0,0,0,0,34,27,6,5822,Beginner
0,0,0,0,0,18,21,5,5736,Beginner
0,0,0,0,0,47,41,5,5702,Beginner
0,0,0,0,0,36,28,1,5602,Beginner
0,0,0,0,0,36,26,1,5573,Beginner
0,0,0,0,0,62,43,3,5436,Beginner
0,0,0,0,0,65,42,2,5287,Beginner
0,0,0,0,0,20,20,0,5107,Beginner
10,10,10,0,0,21,21,5,5076,Beginner
0,0,0,0,0,34,30,4,5036,Beginner
40,40,40,0,0,49,31,3,4994,Beginner
0,0,0,0,0,51,33,2,4926,Beginner
0,0,0,0,0,73,43,6,4905,Beginner
0,0,0,0,0,34,25,2,4849,Beginner
0,0,0,0,0,59,31,2,4793,Beginner
0,0,0,0,0,28,21,1,4699,Beginner
0,0,0,0,0,12,17,1,4583,Beginner
0,0,0,0,0,55,40,6,4444,Beginner
0,0,0,0,0,27,17,3,4428,Beginner
10,10,10,0,0,7,16,2,4400,Beginner
0,0,0,0,0,59,42,7,4308,Beginner
0,0,0,0,0,11,15,2,4157,Beginner
0,0,0,0,0,28,21,6,4132,Beginner
0,0,0,0,0,39,36,8,4064,Beginner
0,0,0,0,0,45,24,1,4021,Beginner
10,10,10,0,0,30,23,3,3980,Beginner
0,0,0,0,0,84,39,5,3797,Beginner
0,0,0,0,0,36,22,3,3649,Beginner
30,30,30,0,0,35,27,4,3269,Beginner
0,0,0,0,0,49,28,3,3251,Beginner
20,20,20,0,0,71,35,7,3138,Beginner
0,0,0,0,0,36,20,1,2488,Beginner
10,10,10,0,0,30,15,3,2098,Beginner
0,0,0,0,0,42,33,3,5966,Beginner
0,0,0,0,0,19,24,1,5793,Beginner
0,0,0,0,0,27,28,0,5680,Beginner
0,0,0,0,0,37,28,4,5637,Beginner
0,0,0,0,0,41,29,3,5472,Beginner
0,0,0,0,0,28,30,1,5350,Beginner
0,0,0,0,0,30,29,3,5213,Beginner
0,0,0,0,0,27,19,0,4981,Beginner
0,0,0,0,0,7,16,2,4925,Beginner
0,0,0,0,0,49,35,4,4835,Beginner
0,0,0,0,0,33,28,2,4822,Beginner
0,0,0,0,0,44,32,5,4766,Beginner
18,18,18,10,0,32,38,1,4759,Beginner
0,0,0,0,0,52,36,5,4718,Beginner
0,0,0,0,0,13,19,2,4676,Beginner
0,0,0,0,0,39,30,7,4624,Beginner
0,0,0,0,0,47,26,3,4534,Beginner
0,0,0,0,0,38,28,2,4413,Beginner
10,10,10,0,0,35,27,6,3297,Beginner
0,0,0,0,0,48,19,2,3281,Beginner
0,0,0,0,0,54,37,5,5940,Beginner
0,0,0,0,0,48,37,5,5758,Beginner
0,0,0,0,0,42,31,4,5629,Beginner
0,0,0,0,0,12,16,1,5621,Beginner
0,0,0,0,0,36,28,5,5331,Beginner
10,10,10,0,0,32,34,9,5077,Beginner
0,0,0,0,0,26,22,3,5024,Beginner
0,0,0,0,0,22,22,1,5017,Beginner
0,0,0,0,0,30,25,1,4970,Beginner
10,10,10,0,0,47,34,3,4895,Beginner
0,0,0,0,0,41,29,2,4855,Beginner
10,10,10,0,0,23,21,3,4828,Beginner
10,10,10,0,0,66,43,7,4828,Beginner
0,0,0,0,0,43,29,5,4828,Beginner
20,20,20,0,0,29,31,3,4759,Beginner
10,10,10,0,0,47,40,4,4703,Beginner
10,10,10,10,0,16,18,1,4666,Beginner
10,10,10,0,0,6,15,2,4619,Beginner
10,10,10,0,0,51,30,3,4438,Beginner
0,0,0,0,0,55,29,2,4345,Beginner
0,0,0,0,0,17,15,1,4248,Beginner
0,0,0,0,0,39,19,1,4779,Beginner
0,0,0,0,0,3,13,1,4161,Beginner
10,10,10,0,0,75,45,9,4039,Beginner
0,0,0,0,0,129,56,11,4002,Beginner
10,10,10,0,0,36,22,2,3859,Beginner
20,20,20,10,0,50,36,4,3607,Beginner
10,10,10,0,0,32,23,1,3507,Beginner
0,0,0,0,0,19,17,4,3402,Beginner
20,20,20,0,0,17,13,2,3120,Beginner
45,45,45,0,0,21,21,1,3117,Beginner
0,0,0,0,0,89,42,11,3034,Beginner
50,50,50,0,0,26,17,3,2635,Beginner
0,0,0,0,0,58,39,7,5646,Beginner
20,20,20,10,0,29,23,4,5624,Beginner
10,10,10,0,0,44,37,6,5319,Beginner
0,0,0,0,0,82,49,7,5227,Beginner
30,30,30,0,0,33,26,5,5169,Beginner
10,10,10,0,0,38,41,1,5033,Beginner
10,10,10,0,0,52,30,0,4821,Beginner
0,0,0,0,0,26,21,2,4737,Beginner
0,0,0,0,0,36,21,1,4732,Beginner
0,0,0,0,0,56,35,8,4726,Beginner
0,0,0,0,0,47,36,5,4644,Beginner
0,0,0,0,0,36,20,0,4630,Beginner
0,0,0,0,0,36,24,1,4314,Beginner
0,0,0,0,0,30,25,2,4300,Beginner
10,10,10,0,0,93,65,13,4196,Beginner
0,0,0,0,0,10,13,1,4176,Beginner
20,20,20,0,0,24,20,3,4160,Beginner
10,10,10,0,0,100,40,9,4128,Beginner
0,0,0,0,0,22,22,4,4079,Beginner
20,20,20,0,0,33,32,5,3740,Beginner
20,20,20,0,0,20,21,1,3731,Beginner
30,30,30,0,0,88,54,14,3570,Beginner
10,10,10,0,0,26,14,2,3427,Beginner
0,0,0,0,0,63,30,2,3308,Beginner
0,0,0,0,0,33,38,8,5980,Beginner
10,10,10,0,0,46,36,7,5863,Beginner
0,0,0,0,0,46,36,2,5698,Beginner
0,0,0,0,0,11,18,1,5628,Beginner
0,0,0,0,0,15,21,3,5450,Beginner
0,0,0,0,0,47,32,8,5415,Beginner
0,0,0,0,0,18,24,1,5386,Beginner
0,0,0,0,0,3,17,2,5324,Beginner
0,0,0,0,0,2,16,1,5217,Beginner
0,0,0,0,0,71,53,21,5001,Beginner
0,0,0,0,0,21,23,1,4989,Beginner
10,10,10,10,0,67,45,8,4980,Beginner
0,0,0,0,0,39,25,0,4604,Beginner
30,30,30,0,0,32,26,5,4602,Beginner
0,0,0,0,0,3,15,3,4563,Beginner
0,0,0,0,0,26,17,0,4450,Beginner
0,0,0,0,0,12,19,1,4436,Beginner
0,0,0,0,0,40,22,1,4309,Beginner
0,0,0,0,0,62,41,14,4232,Beginner
20,20,20,0,0,39,25,2,4167,Beginner
20,20,20,10,0,18,16,2,3930,Beginner
0,0,0,0,0,28,17,2,3772,Beginner
40,40,40,0,0,3,11,1,3174,Beginner
0,0,0,0,0,45,37,1,5983,Beginner
0,0,0,0,0,37,33,7,5980,Beginner
20,20,20,0,0,65,48,9,5255,Beginner
0,0,0,0,0,25,31,2,5190,Beginner
0,0,0,0,0,60,40,2,5043,Beginner
10,10,10,0,0,39,26,3,4944,Beginner
0,0,0,0,0,61,42,3,4922,Beginner
0,0,0,0,0,50,30,5,4866,Beginner
0,0,0,0,0,35,28,2,4840,Beginner
0,0,0,0,0,67,35,3,4818,Beginner
10,10,10,0,0,92,56,12,4775,Beginner
0,0,0,0,0,50,33,3,4364,Beginner
40,40,40,0,0,16,16,1,4050,Beginner
0,0,0,0,0,33,25,2,3885,Beginner
0,0,0,0,0,55,30,5,3303,Beginner
10,10,10,0,0,35,39,0,2972,Beginner
0,0,0,0,0,21,16,1,2417,Beginner
0,0,0,0,0,32,16,5,2223,Intermediate
8,8,8,10,0,27,15,0,2222,Intermediate
0,0,0,0,0,31,27,2,5984,Intermediate
0,0,0,0,0,37,32,5,5869,Intermediate
0,0,0,0,0,24,23,2,5772,Intermediate
0,0,0,0,0,27,27,3,5674,Intermediate
10,10,10,0,0,35,30,3,5629,Intermediate
0,0,0,0,0,46,38,10,5457,Intermediate
0,0,0,0,0,38,26,3,5452,Intermediate
0,0,0,0,0,88,55,17,5338,Intermediate
0,0,0,0,0,23,26,1,5212,Intermediate
30,30,30,0,0,32,30,2,5145,Intermediate
0,0,0,0,0,13,22,1,5135,Intermediate
0,0,0,0,0,42,31,0,4967,Intermediate
10,10,10,0,0,53,29,4,4914,Intermediate
0,0,0,0,0,42,25,3,4740,Intermediate
0,0,0,0,0,38,35,8,4618,Intermediate
0,0,0,0,0,17,21,1,4580,Intermediate
10,10,10,10,0,12,15,1,4554,Intermediate
0,0,0,0,0,20,20,0,4511,Intermediate
10,10,10,0,0,113,65,17,3966,Intermediate
10,10,10,0,0,28,13,1,3667,Intermediate
10,10,10,0,0,31,18,4,2977,Intermediate
0,0,0,0,0,28,29,4,5392,Intermediate
0,0,0,0,0,48,38,7,5387,Intermediate
10,10,10,0,0,51,43,13,5348,Intermediate
0,0,0,0,0,32,28,7,5309,Intermediate
0,0,0,0,0,24,28,4,5184,Intermediate
0,0,0,0,0,37,26,3,5067,Intermediate
10,10,10,0,0,100,61,9,4800,Intermediate
0,0,0,0,0,22,21,2,4799,Intermediate
0,0,0,0,0,36,21,0,4796,Intermediate
0,0,0,0,0,26,19,0,4722,Intermediate
20,20,20,0,0,49,29,4,4639,Intermediate
0,0,0,0,0,30,25,5,4868,Intermediate
10,10,10,0,0,18,19,1,4431,Intermediate
0,0,0,0,0,22,20,1,4339,Intermediate
20,20,20,10,0,28,20,1,4284,Intermediate
10,10,10,0,0,30,19,2,4216,Intermediate
0,0,0,0,0,6,14,2,4184,Intermediate
0,0,0,0,0,65,33,3,3463,Intermediate
0,0,0,0,0,18,16,1,3221,Intermediate
10,10,10,0,0,60,39,4,2983,Intermediate
20,20,20,10,0,25,13,4,2718,Intermediate
0,0,0,0,0,47,43,4,6020,Intermediate
0,0,0,0,0,57,41,5,5651,Intermediate
10,10,10,0,0,58,37,4,5485,Intermediate
0,0,0,0,0,44,29,3,5298,Intermediate
0,0,0,0,0,42,32,2,5249,Intermediate
0,0,0,0,0,36,24,1,4953,Intermediate
30,30,30,0,0,77,48,13,4805,Intermediate
10,10,10,0,0,25,42,0,4678,Intermediate
0,0,0,0,0,31,24,0,4642,Intermediate
20,20,20,10,0,35,32,2,4539,Intermediate
0,0,0,0,0,37,29,0,4431,Intermediate
0,0,0,0,0,99,61,10,4470,Intermediate
0,0,0,0,0,4,12,2,4358,Intermediate
0,0,0,0,0,5,13,1,4241,Intermediate
20,20,20,0,0,29,30,2,4085,Intermediate
0,0,0,0,0,35,26,7,4084,Intermediate
0,0,0,0,0,22,20,4,3983,Intermediate
0,0,0,0,0,75,41,10,3494,Intermediate
30,30,30,0,0,22,28,6,5754,Intermediate
0,0,0,0,0,21,24,1,5568,Intermediate
0,0,0,0,0,21,23,1,5423,Intermediate
0,0,0,0,0,19,25,2,5345,Intermediate
0,0,0,0,0,42,28,2,5308,Intermediate
30,30,30,0,0,43,36,1,5233,Intermediate
10,10,10,0,0,17,22,2,5121,Intermediate
30,30,30,0,0,21,21,5,5086,Intermediate
0,0,0,0,0,55,42,9,5060,Intermediate
0,0,0,0,0,57,40,13,5024,Intermediate
0,0,0,0,0,26,17,3,5008,Intermediate
10,10,10,0,0,49,45,2,4879,Intermediate
0,0,0,0,0,23,22,3,4731,Intermediate
20,20,20,0,0,40,28,7,4664,Intermediate
0,0,0,0,0,33,21,3,5059,Intermediate
0,0,0,0,0,36,24,0,4125,Intermediate
10,10,10,0,0,30,22,1,4124,Intermediate
0,0,0,0,0,117,65,19,3944,Intermediate
0,0,0,0,0,39,28,3,3928,Intermediate
0,0,0,0,0,20,24,1,3717,Intermediate
0,0,0,0,0,39,22,1,3330,Intermediate
0,0,0,0,0,34,38,6,5907,Intermediate
0,0,0,0,0,6,20,2,5593,Intermediate
0,0,0,0,0,44,24,1,5340,Intermediate
0,0,0,0,0,51,30,4,5247,Intermediate
0,0,0,0,0,16,24,1,4870,Intermediate
0,0,0,0,0,25,23,0,4848,Intermediate
0,0,0,0,0,21,25,3,4762,Intermediate
0,0,0,0,0,54,28,1,4427,Intermediate
10,10,10,0,0,32,33,1,4325,Intermediate
0,0,0,0,0,43,26,4,3433,Intermediate
10,10,10,10,0,27,22,0,3386,Intermediate
40,40,40,0,0,67,41,3,3275,Intermediate
10,10,10,0,0,18,12,2,3078,Intermediate
10,10,10,10,0,31,27,6,5856,Intermediate
10,10,10,10,0,37,31,3,5768,Intermediate
0,0,0,0,0,25,17,0,4703,Beginner
0,0,0,0,0,34,21,3,4648,Beginner
0,0,0,0,0,24,17,1,4630,Beginner
0,0,0,0,0,22,19,0,4519,Beginner
0,0,0,0,0,19,23,0,4516,Beginner
20,20,20,0,0,59,40,4,4505,Beginner
10,10,10,0,0,48,28,1,4475,Beginner
10,10,10,0,0,28,25,1,4468,Beginner
10,10,10,0,0,17,12,1,4361,Beginner
0,0,0,0,0,55,34,9,4263,Beginner
0,0,0,0,0,47,25,4,4230,Beginner
0,0,0,0,0,29,21,2,3825,Beginner
20,20,20,0,0,26,27,0,3731,Beginner
10,10,10,0,0,42,29,6,3714,Beginner
0,0,0,0,0,21,13,1,3699,Beginner
20,20,20,0,0,22,26,0,3669,Beginner
20,20,20,0,0,14,18,2,3651,Beginner
20,20,20,0,0,12,11,1,3487,Beginner
0,0,0,0,0,65,40,5,3348,Beginner
10,10,10,10,0,68,37,3,3287,Beginner
0,0,0,0,0,25,24,1,3255,Beginner
0,0,0,0,0,34,20,2,2750,Beginner
0,0,0,0,0,25,26,2,2452,Beginner
40,40,40,0,0,21,16,3,2337,Beginner
20,20,20,0,0,25,22,0,2059,Beginner
11,11,11,0,0,26,11,2,1755,Beginner
0,0,0,0,0,32,28,4,6002,Beginner
0,0,0,0,0,106,64,13,5623,Beginner
20,20,20,0,0,39,30,5,5464,Beginner
0,0,0,0,0,29,24,1,5304,Beginner
10,10,10,0,0,71,40,12,4982,Beginner
0,0,0,0,0,29,24,3,4871,Beginner
0,0,0,0,0,59,37,3,4826,Beginner
0,0,0,0,0,69,37,6,4800,Beginner
0,0,0,0,0,33,34,6,5983,Beginner
0,0,0,0,0,32,23,2,4569,Beginner
10,10,10,0,0,24,25,1,4325,Beginner
10,10,10,0,0,19,15,2,4230,Beginner
10,10,10,0,0,47,30,6,4100,Beginner
10,10,10,0,0,45,36,4,4046,Beginner
0,0,0,0,0,34,23,6,3915,Beginner
20,20,20,0,0,35,22,3,3867,Beginner
10,10,10,10,0,60,29,1,3706,Beginner
0,0,0,0,0,6,9,1,2909,Beginner
0,0,0,0,0,29,26,3,6002,Beginner
10,10,10,0,0,139,74,15,5711,Beginner
0,0,0,0,0,62,39,4,5252,Beginner
10,10,10,10,0,28,27,5,5173,Beginner
0,0,0,0,0,35,26,1,5157,Beginner
0,0,0,0,0,47,37,11,4982,Beginner
0,0,0,0,0,52,30,5,4886,Beginner
0,0,0,0,0,66,42,4,4882,Beginner
10,10,10,0,0,61,43,8,4851,Beginner
0,0,0,0,0,60,39,4,4841,Beginner
0,0,0,0,0,48,32,3,4740,Beginner
0,0,0,0,0,36,26,1,4687,Beginner
0,0,0,0,0,4,14,1,4678,Beginner
10,10,10,0,0,52,28,5,4654,Beginner
0,0,0,0,0,11,16,2,4584,Beginner
10,10,10,0,0,42,27,2,4550,Beginner
0,0,0,0,0,30,21,3,4403,Beginner
0,0,0,0,0,46,32,1,4373,Beginner
0,0,0,0,0,72,50,10,4251,Beginner
10,10,10,0,0,21,27,1,3843,Beginner
40,40,40,0,0,28,22,2,3714,Beginner
0,0,0,0,0,20,15,0,3348,Beginner
40,40,40,10,0,22,14,2,3266,Beginner
0,0,0,0,0,44,32,3,5420,Beginner
0,0,0,0,0,22,23,0,5220,Beginner
10,10,10,0,0,54,37,6,5216,Beginner
0,0,0,0,0,28,28,7,4773,Beginner
10,10,10,0,0,31,26,1,4748,Beginner
0,0,0,0,0,17,18,2,4610,Beginner
0,0,0,0,0,18,19,0,4570,Beginner
0,0,0,0,0,22,17,1,4476,Beginner
10,10,10,0,0,23,25,3,4395,Beginner
0,0,0,0,0,39,16,0,4392,Beginner
20,20,20,0,0,14,21,1,4297,Beginner
0,0,0,0,0,28,17,1,4252,Beginner
0,0,0,0,0,53,39,1,4187,Beginner
0,0,0,0,0,90,58,19,3887,Beginner
0,0,0,0,0,21,14,1,3762,Beginner
0,0,0,0,0,25,13,1,3547,Beginner
0,0,0,0,0,18,8,0,1959,Beginner
0,0,0,0,0,23,21,0,5883,Beginner
0,0,0,0,0,42,28,3,5703,Beginner
0,0,0,0,0,59,44,6,5685,Beginner
10,10,10,0,0,68,35,5,5589,Beginner
0,0,0,0,0,16,21,0,5534,Beginner
0,0,0,0,0,16,25,1,5464,Beginner
0,0,0,0,0,29,18,1,5395,Beginner
10,10,10,0,0,41,31,0,5335,Beginner
10,10,10,0,0,20,23,2,5329,Beginner
10,10,10,10,0,23,24,2,4951,Beginner
0,0,0,0,0,25,25,6,4847,Beginner
30,30,30,0,0,29,21,1,4844,Beginner
0,0,0,0,0,58,38,7,4732,Beginner
